STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
DF4WC-14;R3320833;2021-05-02 19:00:23;49.849;8.70158;132;24;807;Clb=-7.4m/s 402.70MHz Type=RS41-SGP Aux[] BK=Off RS41Tracker 1.15
DK1FUN-14;R3320833;2021-05-02 19:00:21;49.849;8.70158;132;26;807;Clb=-7.4m/s p=929.1hPa t=4.5C h=52.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 19:00:20;49.849;8.70151;132;26;814;Clb=-7.7m/s p=928.4hPa t=4.4C h=52.1% 402.70MHz Type=RS41-SGP TxOff=2h48m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3320833;2021-05-02 19:00:15;49.8492;8.70113;129;28;850;Clb=-6.8m/s p=924.2hPa t=4.1C h=53.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 19:00:14;49.8493;8.70105;127;28;857;Clb=-7.0m/s p=923.4hPa t=4.0C h=53.5% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL9SK-14;R3320833;2021-05-02 19:00:12;49.8493;8.7009;128;26;871;Clb=-6.9m/s p=922.0hPa t=3.9C h=54.0% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3320833;2021-05-02 19:00:09;49.8495;8.70063;129;28;892;Clb=-7.2m/s p=919.4hPa t=3.7C h=54.6% 402.70MHz Type=RS41-SGP TxOff=2h48m batt=2.7V Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 19:00:08;49.8495;8.70055;124;28;899;Clb=-7.1m/s p=918.8hPa t=3.6C h=54.8% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3320833;2021-05-02 19:00:03;49.8497;8.70011;127;24;935;Clb=-7.3m/s p=914.6hPa t=3.3C h=55.8% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 19:00:02;49.8497;8.70003;132;24;942;Clb=-7.6m/s p=913.8hPa t=3.2C h=56.0% 402.70MHz Type=RS41-SGP TxOff=2h48m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DL1ZP-14;R3320833;2021-05-02 19:00:00;49.8498;8.69982;127;22;964;Clb=-7.8m/s t=3.1C h=56.7% p=911.4hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.2
DL9SK-14;R3320833;2021-05-02 18:59:57;49.8499;8.69967;128;24;981;Clb=-7.8m/s p=909.5hPa t=2.9C h=56.8% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
MALAO2-14;R3320833;2021-05-02 18:59:56;49.85;8.6996;124;24;988;Clb=-8.1m/s p=908.7hPa t=2.8C h=57.0% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SWR-14;R3320833;2021-05-02 18:59:52;49.8501;8.6993;127;22;1020;Clb=-7.4m/s t=-1.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;R3320833;2021-05-02 18:59:51;49.8501;8.69923;126;24;1027;Clb=-7.3m/s p=904.3hPa t=2.4C h=58.5% 402.70MHz Type=RS41-SGP TxOff=2h48m batt=2.6V Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 18:59:50;49.8502;8.69915;126;22;1034;Clb=-8.0m/s p=903.5hPa t=2.3C h=58.7% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3320833;2021-05-02 18:59:45;49.8503;8.6988;127;22;1073;Clb=-8.1m/s p=899.1hPa t=1.9C h=60.2% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 18:59:44;49.8504;8.69873;128;22;1081;Clb=-7.7m/s p=898.2hPa t=1.9C h=60.5% 402.70MHz Type=RS41-SGP TxOff=2h48m batt=2.6V Radiosonde Tracker - Manuel Lausmann
DL9SK-14;R3320833;2021-05-02 18:59:42;49.8504;8.69858;128;20;1096;Clb=-7.6m/s p=896.5hPa t=1.7C h=60.8% 402.70MHz Type=RS41-SGP TxOff=2h48m batt=2.7V DL9SK JN49OB www.kurzelinks.de/Radiosonde-St
DK1FUN-14;R3320833;2021-05-02 18:59:40;49.8505;8.69845;127;20;1112;Clb=-7.3m/s p=894.8hPa t=1.6C h=61.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG5FDG-14;R3320833;2021-05-02 18:59:38;49.8505;8.69831;122;20;1127;Clb=-7.8m/s calibration 60% 402.70MHz Type=RS41 Details zu http://radiosondy.info
DK1FUN-14;R3320833;2021-05-02 18:59:34;49.8506;8.69804;122;20;1157;Clb=-7.8m/s p=889.7hPa t=1.1C h=63.4% 402.70MHz Type=RS41-SGP TxOff=2h48m batt=2.7V Details zu http://radiosondy.info
DG5FDG-14;R3320833;2021-05-02 18:59:33;49.8507;8.69797;120;20;1166;Clb=-7.7m/s calibration 58% 402.70MHz Type=RS41 Details zu http://radiosondy.info
DB0SC-14;R3320833;2021-05-02 18:59:32;49.8507;8.6979;121;22;1173;Clb=-7.3m/s t=-2.5C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;R3320833;2021-05-02 18:59:31;49.8507;8.69783;124;22;1181;Clb=-7.4m/s p=887.2hPa t=0.9C h=63.8% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL1ZP-14;R3320833;2021-05-02 18:59:30;49.8508;8.69769;120;20;1196;Clb=-7.9m/s t=0.8C h=64.3% p=885.5hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.2
DK1FUN-14;R3320833;2021-05-02 18:59:28;49.8508;8.69762;121;22;1204;Clb=-7.8m/s p=884.7hPa t=0.7C h=64.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3320833;2021-05-02 18:59:27;49.8508;8.69754;120;24;1212;Clb=-7.2m/s p=883.8hPa t=0.6C h=64.8% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DB0SC-14;R3320833;2021-05-02 18:59:26;49.8509;8.69747;124;22;1219;Clb=-7.5m/s t=-2.9C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;R3320833;2021-05-02 18:59:25;49.8509;8.69739;118;22;1227;Clb=-7.6m/s p=882.2hPa t=0.5C h=65.0% 402.70MHz Type=RS41-SGP TxOff=2h49m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3320833;2021-05-02 18:59:22;49.851;8.69715;114;24;1250;Clb=-7.5m/s p=879.6hPa t=0.3C h=64.6% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG5FDG-14;R3320833;2021-05-02 18:59:21;49.851;8.69707;116;22;1258;Clb=-7.8m/s calibration 54% 402.70MHz Type=RS41 Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:59:20;49.851;8.69699;111;24;1265;Clb=-7.6m/s t=-3.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 18:59:19;49.851;8.69691;117;22;1273;Clb=-7.3m/s p=876.9hPa t=0.1C h=62.9% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3320833;2021-05-02 18:59:16;49.8511;8.69666;112;24;1296;Clb=-7.8m/s p=874.7hPa t=-0.0C h=63.7% 402.70MHz Type=RS41-SGP TxOff=2h49m batt=2.6V Details zu http://radiosondy.info
DG5FDG-14;R3320833;2021-05-02 18:59:15;49.8511;8.69658;111;24;1303;Clb=-7.4m/s calibration 52% 402.70MHz Type=RS41 Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:59:14;49.8512;8.6965;115;24;1311;Clb=-7.9m/s t=-3.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 18:59:13;49.8512;8.69641;116;24;1319;Clb=-7.5m/s p=872.0hPa t=-0.2C h=63.4% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL9SK-14;R3320833;2021-05-02 18:59:12;49.8512;8.69633;121;24;1326;Clb=-7.1m/s p=871.3hPa t=-0.2C h=63.2% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3320833;2021-05-02 18:59:10;49.8513;8.69618;120;22;1341;Clb=-6.7m/s p=869.5hPa t=-0.4C h=63.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG5FDG-14;R3320833;2021-05-02 18:59:09;49.8513;8.6961;120;24;1348;Clb=-7.4m/s calibration 52% 402.70MHz Type=RS41 batt=2.6V Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:59:08;49.8513;8.69603;119;24;1355;Clb=-7.3m/s t=-4.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 18:59:07;49.8513;8.69595;116;24;1362;Clb=-7.3m/s p=867.2hPa t=-0.5C h=63.7% 402.70MHz Type=RS41-SGP TxOff=2h49m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3320833;2021-05-02 18:59:05;49.8514;8.69577;109;24;1376;Clb=-7.2m/s p=865.6hPa t=-0.7C h=64.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:59:02;49.8515;8.69551;113;24;1399;Clb=-7.5m/s t=-4.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;R3320833;2021-05-02 18:59:00;49.8515;8.69534;117;26;1415;Clb=-7.5m/s p=861.5hPa t=-1.0C h=65.6% 402.70MHz Type=RS41-SGP TxOff=2h49m batt=2.7V Details zu http://radiosondy.info
DL9SK-14;R3320833;2021-05-02 18:58:57;49.8516;8.69508;118;26;1437;Clb=-7.2m/s p=859.2hPa t=-1.3C h=66.5% 402.70MHz Type=RS41-SGP TxOff=2h49m batt=2.6V DL9SK JN49OB www.kurzelinks.de/Radiosonde-S
DB0SC-14;R3320833;2021-05-02 18:58:56;49.8516;8.69499;115;26;1445;Clb=-7.8m/s t=-4.8C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;R3320833;2021-05-02 18:58:55;49.8516;8.6949;118;26;1452;Clb=-7.5m/s p=857.6hPa t=-1.4C h=67.0% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3320833;2021-05-02 18:58:54;49.8517;8.69482;114;24;1459;Clb=-7.0m/s p=856.8hPa t=-1.5C h=67.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;R3320833;2021-05-02 18:58:50;49.8518;8.69447;117;26;1489;Clb=-7.9m/s t=-5.3C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;R3320833;2021-05-02 18:58:49;49.8518;8.69438;117;28;1498;Clb=-7.3m/s p=852.8hPa t=-1.8C h=69.0% 402.70MHz Type=RS41-SGP TxOff=2h49m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3320833;2021-05-02 18:58:48;49.8518;8.69429;114;26;1505;Clb=-7.2m/s p=852.0hPa t=-1.9C h=69.2% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:58:44;49.852;8.69391;118;30;1535;Clb=-7.3m/s t=-5.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 18:58:43;49.852;8.69381;119;30;1542;Clb=-7.6m/s p=848.2hPa t=-2.2C h=67.8% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL9SK-14;R3320833;2021-05-02 18:58:42;49.852;8.6937;117;28;1550;Clb=-7.6m/s p=847.4hPa t=-2.2C h=68.3% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DF4WC-14;R3320833;2021-05-02 18:58:40;49.8521;8.6934;109;30;1572;Clb=-6.6m/s 402.70MHz Type=RS41-SGP Aux[] BK=Off RS41Tracker 1.15
HARRO2-13;R3320833;2021-05-02 18:58:38;49.8521;8.69329;112;28;1579;Clb=-6.9m/s t=-6.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3320833;2021-05-02 18:58:37;49.8522;8.69319;112;28;1586;Clb=-7.1m/s p=843.2hPa t=-2.5C h=69.2% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SC-14;R3320833;2021-05-02 18:58:32;49.8523;8.69269;113;26;1621;Clb=-7.1m/s t=-6.3C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;R3320833;2021-05-02 18:58:31;49.8523;8.6926;118;26;1629;Clb=-7.0m/s p=838.8hPa t=-2.9C h=70.4% 402.70MHz Type=RS41-SGP TxOff=2h50m batt=2.6V Radiosonde Tracker - Manuel Lausmann
DF7PN-AX;R3320833;2021-05-02 18:58:30;49.8524;8.69242;110;24;1643;Clb=-7.2m/s t=-3.1C h=70.8% p=837.4hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.2-beta5
DL9SK-14;R3320833;2021-05-02 18:58:27;49.8524;8.69222;112;30;1657;Clb=-7.2m/s p=835.8hPa t=-3.2C h=71.4% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DB0SC-14;R3320833;2021-05-02 18:58:26;49.8524;8.69212;112;28;1664;Clb=-7.3m/s t=-6.7C 402.70MHz Type=RS41-SGP https://www.darc.de
HARRO2-13;R3320833;2021-05-02 18:58:20;49.8526;8.69151;111;30;1708;Clb=-6.9m/s t=-7.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;R3320833;2021-05-02 18:58:14;49.8527;8.69086;109;30;1754;Clb=-7.3m/s t=-7.5C 402.70MHz Type=RS41-SGP https://www.darc.de
DL9SK-14;R3320833;2021-05-02 18:58:12;49.8527;8.69064;106;28;1768;Clb=-7.4m/s p=824.0hPa t=-4.2C h=75.7% 402.70MHz Type=RS41-SGP TxOff=2h50m batt=2.6V DL9SK JN49OB www.kurzelinks.de/Radiosonde-S
HARRO2-13;R3320833;2021-05-02 18:58:08;49.8528;8.69023;106;26;1799;Clb=-8.0m/s t=-7.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL3PW-14;R3320833;2021-05-02 18:58:05;49.8529;8.68994;105;28;1821;Clb=-7.9m/s t=-8.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;R3320833;2021-05-02 18:58:04;49.8529;8.68984;106;30;1828;Clb=-7.7m/s p=817.7hPa t=-4.7C h=80.0% 402.70MHz Type=RS41-SGP
DB0SC-14;R3320833;2021-05-02 18:58:02;49.8529;8.68963;107;30;1843;Clb=-7.7m/s t=-8.3C 402.70MHz Type=RS41-SGP https://www.darc.de
DL3PW-14;R3320833;2021-05-02 18:58:00;49.853;8.68942;105;30;1860;Clb=-8.0m/s t=-8.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF4WC-14;R3320833;2021-05-02 18:57:58;49.853;8.68909;105;31;1882;Clb=-7.7m/s 402.70MHz Type=RS41-SGP Aux[] BK=Off RS41Tracker 1.15
DL9SK-14;R3320833;2021-05-02 18:57:57;49.853;8.68909;105;31;1883;Clb=-7.6m/s p=812.2hPa t=-5.2C h=81.2% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
HARRO2-13;R3320833;2021-05-02 18:57:56;49.853;8.68897;106;31;1891;Clb=-7.7m/s t=-8.7C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL3PW-14;R3320833;2021-05-02 18:57:55;49.8531;8.68886;110;31;1900;Clb=-10.5m/s t=-8.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:57:50;49.8532;8.68829;110;31;1952;Clb=-11.1m/s t=-9.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;R3320833;2021-05-02 18:57:49;49.8532;8.68818;113;33;1961;Clb=-9.3m/s p=804.2hPa t=-5.7C h=77.6% 402.70MHz Type=RS41-SGP
DL3PW-14;R3320833;2021-05-02 18:57:45;49.8533;8.68775;115;31;1993;Clb=-8.1m/s t=-9.5C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;R3320833;2021-05-02 18:57:44;49.8534;8.68764;113;33;2000;Clb=-7.2m/s t=-9.6C 402.70MHz Type=RS41-SGP https://www.darc.de
DL9SK-14;R3320833;2021-05-02 18:57:42;49.8534;8.68741;113;33;2017;Clb=-8.8m/s p=798.3hPa t=-6.3C h=80.7% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DL3PW-14;R3320833;2021-05-02 18:57:40;49.8535;8.68718;117;33;2037;Clb=-10.4m/s t=-9.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:57:38;49.8536;8.68694;113;33;2060;Clb=-11.3m/s t=-10.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF4WC-14;R3320833;2021-05-02 18:57:37;49.8536;8.6867;117;33;2080;Clb=-10.7m/s 402.70MHz Type=RS41-SGP Aux[] BK=Off RS41Tracker 1.15
DL3PW-14;R3320833;2021-05-02 18:57:35;49.8537;8.68658;113;33;2090;Clb=-9.6m/s t=-10.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;R3320833;2021-05-02 18:57:33;49.8537;8.68634;110;33;2111;Clb=-9.3m/s p=788.7hPa t=-7.1C h=78.5% 402.70MHz Type=RS41-SGP TxOff=2h51m batt=2.7V
HARRO2-13;R3320833;2021-05-02 18:57:32;49.8538;8.68623;109;33;2120;Clb=-8.9m/s t=-10.7C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL3PW-14;R3320833;2021-05-02 18:57:30;49.8538;8.68598;108;33;2136;Clb=-8.8m/s t=-10.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3320833;2021-05-02 18:57:29;49.8538;8.68586;115;33;2145;Clb=-9.4m/s t=-10.9C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DL9SK-14;R3320833;2021-05-02 18:57:27;49.8539;8.68562;111;33;2163;Clb=-10.1m/s p=783.1hPa t=-7.6C h=80.3% 402.70MHz Type=RS41-SGP TxOff=2h51m batt=2.7V DL9SK JN49OB www.kurzelinks.de/Radiosonde-
HARRO2-13;R3320833;2021-05-02 18:57:26;49.8539;8.6855;111;35;2173;Clb=-10.5m/s t=-11.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL3PW-14;R3320833;2021-05-02 18:57:25;49.854;8.68537;109;35;2184;Clb=-10.1m/s t=-11.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3320833;2021-05-02 18:57:23;49.854;8.68512;108;33;2204;Clb=-9.7m/s t=-11.4C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DK1FUN-14;R3320833;2021-05-02 18:57:21;49.8541;8.68486;113;33;2224;Clb=-9.4m/s p=777.4hPa t=-8.1C h=82.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:57:20;49.8541;8.68474;108;33;2234;Clb=-10.0m/s t=-11.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;R3320833;2021-05-02 18:57:18;49.8542;8.68449;104;35;2253;Clb=-10.1m/s p=774.5hPa t=-8.3C h=82.5% 402.70MHz Type=RS41-SGP
DG7FDE-14;R3320833;2021-05-02 18:57:17;49.8542;8.68437;107;33;2263;Clb=-10.6m/s t=-11.8C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DB0SWR-14;R3320833;2021-05-02 18:57:16;49.8542;8.68425;106;35;2274;Clb=-10.2m/s t=-12.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;R3320833;2021-05-02 18:57:15;49.8543;8.68412;106;33;2284;Clb=-10.6m/s p=771.5hPa t=-8.6C h=82.4% 402.70MHz Type=RS41-SGP TxOff=2h51m batt=2.7V Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:57:14;49.8543;8.68399;105;33;2294;Clb=-10.9m/s t=-12.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3320833;2021-05-02 18:57:12;49.8543;8.68375;103;35;2315;Clb=-10.7m/s p=768.3hPa t=-8.7C h=82.4% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DG7FDE-14;R3320833;2021-05-02 18:57:11;49.8544;8.68362;100;35;2326;Clb=-10.4m/s t=-12.2C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DL3PW-14;R3320833;2021-05-02 18:57:10;49.8544;8.68349;101;35;2336;Clb=-10.7m/s t=-12.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;R3320833;2021-05-02 18:57:09;49.8544;8.68336;103;35;2346;Clb=-10.3m/s p=765.2hPa t=-9.0C h=83.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;R3320833;2021-05-02 18:57:08;49.8544;8.68323;102;37;2357;Clb=-10.4m/s t=-12.5C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SWR-14;R3320833;2021-05-02 18:57:06;49.8544;8.68296;103;37;2377;Clb=-10.3m/s t=-12.7C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3320833;2021-05-02 18:57:05;49.8545;8.68282;104;35;2387;Clb=-10.5m/s t=-12.8C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
