STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
MALAO2-14;R3330518;2021-04-28 07:10:44;49.956;8.77716;270;11;276;Clb=-6.4m/s p=977.2hPa t=10.0C h=48.7% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:10:40;49.956;8.77728;287;11;290;Clb=-4.6m/s p=975.4hPa t=9.6C h=49.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:10:37;49.956;8.7774;292;13;305;Clb=-4.6m/s p=973.7hPa t=9.7C h=49.7% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:10:34;49.956;8.77753;284;13;319;Clb=-4.8m/s p=972.1hPa t=9.5C h=49.9% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:10:31;49.9559;8.77768;264;11;332;Clb=-5.4m/s p=970.7hPa t=9.3C h=50.3% 402.70MHz Type=RS41-SGP TxOff=2h38m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DF7PN-AX;R3330518;2021-04-28 07:10:30;49.956;8.77776;272;9;343;Clb=-4.6m/s t=9.3C h=50.2% p=969.5hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.2-beta5
DK1FUN-14;R3330518;2021-04-28 07:10:28;49.9559;8.7778;280;9;346;Clb=-4.1m/s p=969.0hPa t=9.2C h=50.8% 402.70MHz Type=RS41-SGP TxOff=2h38m batt=2.7V Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:10:25;49.9559;8.7779;301;13;360;Clb=-4.7m/s p=967.6hPa t=9.0C h=51.2% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:10:22;49.9559;8.77802;285;15;373;Clb=-4.1m/s p=965.9hPa t=8.7C h=51.8% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:10:19;49.9559;8.77818;276;17;388;Clb=-5.7m/s p=964.1hPa t=8.5C h=52.3% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:10:16;49.9558;8.77836;289;17;407;Clb=-6.4m/s p=962.1hPa t=8.4C h=52.7% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:10:13;49.9558;8.77853;301;20;425;Clb=-6.5m/s p=960.0hPa t=8.1C h=53.4% 402.70MHz Type=RS41-SGP TxOff=2h39m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:10:11;49.9557;8.77866;303;24;437;Clb=-5.6m/s p=958.5hPa t=8.0C h=53.6% 402.70MHz Type=RS41-SGP TxOff=2h39m batt=2.7V Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:10:07;49.9556;8.77897;302;26;459;Clb=-5.6m/s p=955.9hPa t=7.8C h=54.2% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:10:05;49.9556;8.77913;302;26;471;Clb=-5.2m/s p=954.6hPa t=7.7C h=54.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:10:01;49.9554;8.77946;307;28;489;Clb=-5.0m/s p=952.4hPa t=7.6C h=54.7% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL1ZP-14;R3330518;2021-04-28 07:10:00;49.9553;8.77963;306;26;500;Clb=-5.5m/s t=7.7C h=53.9% p=951.2hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
DK1FUN-14;R3330518;2021-04-28 07:09:59;49.9553;8.77963;307;28;500;Clb=-5.4m/s p=951.1hPa t=7.6C h=54.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:09:55;49.9552;8.77996;311;26;521;Clb=-5.2m/s p=948.6hPa t=7.8C h=53.6% 402.70MHz Type=RS41-SGP TxOff=2h39m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:09:53;49.9551;8.78011;313;24;532;Clb=-5.5m/s p=947.4hPa t=7.8C h=53.8% 402.70MHz Type=RS41-SGP TxOff=2h39m batt=2.6V Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:09:49;49.9549;8.78036;319;20;554;Clb=-5.4m/s p=945.1hPa t=7.6C h=54.3% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DG7FDE-14;R3330518;2021-04-28 07:09:47;49.9548;8.78047;321;19;565;Clb=-5.5m/s t=4.8C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
MALAO2-14;R3330518;2021-04-28 07:09:43;49.9547;8.78066;325;26;587;Clb=-5.3m/s p=941.1hPa t=7.4C h=55.3% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:09:41;49.9546;8.78077;322;26;597;Clb=-4.8m/s p=940.0hPa t=7.4C h=55.2% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:09:37;49.9544;8.78106;310;22;618;Clb=-5.3m/s p=937.8hPa t=7.6C h=55.7% 402.70MHz Type=RS41-SGP TxOff=2h39m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:09:35;49.9543;8.78121;311;20;628;Clb=-5.0m/s p=936.5hPa t=7.8C h=55.3% 402.70MHz Type=RS41-SGP TxOff=2h39m batt=2.7V Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:09:31;49.9542;8.78142;328;17;650;Clb=-5.3m/s p=933.9hPa t=8.7C h=53.6% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DF7PN-AX;R3330518;2021-04-28 07:09:30;49.9541;8.78148;343;15;661;Clb=-5.5m/s t=9.2C h=52.1% p=932.8hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.2-beta5
DG7FDE-14;R3330518;2021-04-28 07:09:29;49.9541;8.78148;344;17;661;Clb=-5.5m/s t=6.4C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
MALAO2-14;R3330518;2021-04-28 07:09:25;49.9539;8.78152;353;17;684;Clb=-5.6m/s p=930.2hPa t=9.0C h=53.0% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:09:24;49.9539;8.78153;353;15;689;Clb=-5.6m/s p=929.6hPa t=9.0C h=53.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3330518;2021-04-28 07:09:22;49.9538;8.78155;354;15;700;Clb=-5.4m/s t=6.2C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
MALAO2-14;R3330518;2021-04-28 07:09:19;49.9537;8.78156;356;15;716;Clb=-5.3m/s p=926.6hPa t=9.1C h=52.3% 402.70MHz Type=RS41-SGP TxOff=2h40m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:09:18;49.9537;8.78157;356;15;722;Clb=-5.4m/s p=925.9hPa t=9.2C h=51.9% 402.70MHz Type=RS41-SGP TxOff=2h40m batt=2.7V Details zu http://radiosondy.info
DG7FDE-14;R3330518;2021-04-28 07:09:15;49.9536;8.78156;7;15;739;Clb=-5.4m/s t=6.6C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
MALAO2-14;R3330518;2021-04-28 07:09:13;49.9535;8.78155;11;15;750;Clb=-5.5m/s p=922.8hPa t=9.4C h=49.8% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:09:12;49.9534;8.78154;12;15;756;Clb=-5.8m/s p=922.2hPa t=9.4C h=49.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3330518;2021-04-28 07:09:09;49.9533;8.7815;18;13;773;Clb=-5.8m/s t=6.8C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
MALAO2-14;R3330518;2021-04-28 07:09:07;49.9533;8.78146;18;13;785;Clb=-5.9m/s p=919.0hPa t=9.5C h=47.3% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:09:06;49.9532;8.78145;20;13;791;Clb=-5.9m/s p=918.2hPa t=9.6C h=47.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 07:09:05;49.9532;8.78143;21;11;796;Clb=-5.9m/s p=917.6hPa t=9.6C h=46.4% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DG7FDE-14;R3330518;2021-04-28 07:09:03;49.9531;8.7814;17;11;808;Clb=-5.7m/s t=6.8C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
MALAO2-14;R3330518;2021-04-28 07:09:01;49.9531;8.78137;17;11;819;Clb=-6.0m/s p=915.2hPa t=9.5C h=47.1% 402.70MHz Type=RS41-SGP TxOff=2h40m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:09:00;49.9531;8.78136;14;11;825;Clb=-5.8m/s p=914.4hPa t=9.4C h=47.2% 402.70MHz Type=RS41-SGP TxOff=2h40m batt=2.7V Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:08:55;49.9529;8.78134;352;9;853;Clb=-5.6m/s p=911.3hPa t=9.1C h=48.0% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:08:54;49.9529;8.78135;354;7;859;Clb=-6.0m/s p=910.7hPa t=9.1C h=48.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;R3330518;2021-04-28 07:08:52;49.9529;8.78136;350;13;871;Clb=-5.5m/s t=6.3C 402.70MHz Type=RS41-SGP Vy 73 de DG7FDE
DL9SK-14;R3330518;2021-04-28 07:08:50;49.9528;8.78136;357;9;882;Clb=-5.4m/s p=908.1hPa t=8.9C h=48.5% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DB0SC-14;R3330518;2021-04-28 07:08:49;49.9528;8.78136;3;9;888;Clb=-5.4m/s 402.70MHz Type=RS41-SGP https://www.darc.de
DK1FUN-14;R3330518;2021-04-28 07:08:48;49.9528;8.78136;360;9;893;Clb=-5.8m/s p=906.9hPa t=8.9C h=48.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;R3330518;2021-04-28 07:08:43;49.9527;8.7814;347;11;921;Clb=-5.6m/s t=6.0C 402.70MHz Type=RS41-SGP https://www.darc.de
DK1FUN-14;R3330518;2021-04-28 07:08:42;49.9526;8.78141;348;11;926;Clb=-5.3m/s p=903.3hPa t=8.7C h=47.4% 402.70MHz Type=RS41-SGP TxOff=2h40m batt=2.7V Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:08:37;49.9525;8.78148;336;9;953;Clb=-4.8m/s p=900.3hPa t=8.5C h=48.1% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL9SK-14;R3330518;2021-04-28 07:08:35;49.9525;8.78151;338;13;963;Clb=-5.0m/s p=899.3hPa t=8.4C h=48.4% 402.70MHz Type=RS41-SGP TxOff=2h40m batt=2.6V DL9SK JN49OB www.kurzelinks.de/Radiosonde-St
DB0SC-14;R3330518;2021-04-28 07:08:31;49.9524;8.78155;351;13;984;Clb=-5.4m/s t=5.5C 402.70MHz Type=RS41-SGP https://www.darc.de
DF7PN-AX;R3330518;2021-04-28 07:08:30;49.9523;8.78156;355;11;994;Clb=-5.1m/s t=8.3C h=49.8% p=895.9hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.2-beta5
MALAO2-14;R3330518;2021-04-28 07:08:25;49.9522;8.78158;351;15;1016;Clb=-5.3m/s p=893.7hPa t=8.1C h=51.5% 402.70MHz Type=RS41-SGP TxOff=2h41m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:08:24;49.9522;8.78159;347;15;1021;Clb=-4.8m/s p=893.0hPa t=8.1C h=51.7% 402.70MHz Type=RS41-SGP TxOff=2h41m batt=2.7V Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 07:08:20;49.952;8.78166;340;13;1043;Clb=-5.8m/s p=890.6hPa t=7.9C h=52.8% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
MALAO2-14;R3330518;2021-04-28 07:08:19;49.952;8.78168;343;15;1047;Clb=-5.4m/s p=890.1hPa t=7.9C h=53.0% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:08:18;49.9519;8.7817;345;15;1054;Clb=-5.1m/s p=889.5hPa t=7.8C h=53.2% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:08:13;49.9518;8.78179;334;11;1079;Clb=-5.1m/s p=886.7hPa t=7.6C h=54.0% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:08:12;49.9517;8.78181;332;11;1084;Clb=-5.1m/s p=886.1hPa t=7.6C h=54.2% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;R3330518;2021-04-28 07:08:07;49.9516;8.78192;333;13;1110;Clb=-5.0m/s t=4.8C 402.70MHz Type=RS41-SGP https://www.darc.de
DK1FUN-14;R3330518;2021-04-28 07:08:06;49.9516;8.78195;333;15;1114;Clb=-5.1m/s p=882.9hPa t=7.4C h=55.0% 402.70MHz Type=RS41-SGP TxOff=2h41m batt=2.7V Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 07:08:05;49.9516;8.78197;333;15;1120;Clb=-4.9m/s p=882.4hPa t=7.4C h=55.3% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 07:08:01;49.9514;8.78207;333;15;1140;Clb=-5.0m/s p=880.1hPa t=7.2C h=55.8% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF7PN-AX;R3330518;2021-04-28 07:08:00;49.9514;8.78212;333;13;1152;Clb=-5.2m/s t=7.2C h=55.5% p=879.0hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.2-beta5
MALAO2-14;R3330518;2021-04-28 07:07:59;49.9514;8.78212;334;15;1152;Clb=-5.2m/s p=879.0hPa t=7.2C h=56.0% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:07:55;49.9512;8.78221;338;15;1173;Clb=-5.0m/s p=876.7hPa t=7.1C h=56.3% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:07:53;49.9512;8.78226;339;15;1184;Clb=-5.4m/s p=875.6hPa t=7.1C h=56.4% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL9SK-14;R3330518;2021-04-28 07:07:50;49.9511;8.78232;338;15;1199;Clb=-5.0m/s p=873.9hPa t=6.9C h=57.0% 402.70MHz Type=RS41-SGP TxOff=2h41m batt=2.7V DL9SK JN49OB www.kurzelinks.de/Radiosonde-St
DK1FUN-14;R3330518;2021-04-28 07:07:49;49.951;8.78234;340;15;1205;Clb=-5.0m/s p=873.3hPa t=6.9C h=57.3% 402.70MHz Type=RS41-SGP TxOff=2h41m batt=2.7V Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:07:47;49.951;8.78238;341;15;1215;Clb=-4.8m/s p=872.2hPa t=6.8C h=57.6% 402.70MHz Type=RS41-SGP TxOff=2h41m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:07:43;49.9508;8.78246;340;17;1236;Clb=-5.5m/s p=870.1hPa t=6.6C h=58.4% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:07:41;49.9507;8.7825;340;17;1246;Clb=-4.9m/s p=869.0hPa t=6.5C h=58.7% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:07:37;49.9506;8.78259;344;17;1266;Clb=-5.3m/s p=866.9hPa t=6.3C h=59.8% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:07:35;49.9505;8.78262;346;19;1278;Clb=-5.4m/s p=865.7hPa t=6.2C h=60.3% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:07:31;49.9503;8.78269;348;19;1299;Clb=-5.3m/s p=863.4hPa t=6.0C h=62.3% 402.70MHz Type=RS41-SGP TxOff=2h41m batt=2.7V Details zu http://radiosondy.info
DL1ZP-14;R3330518;2021-04-28 07:07:30;49.9502;8.78273;345;19;1309;Clb=-5.1m/s t=6.0C h=61.9% p=862.3hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
MALAO2-14;R3330518;2021-04-28 07:07:29;49.9502;8.78273;346;19;1309;Clb=-5.0m/s p=862.3hPa t=6.0C h=62.6% 402.70MHz Type=RS41-SGP TxOff=2h41m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:07:25;49.9501;8.7828;348;17;1330;Clb=-4.9m/s p=860.1hPa t=5.9C h=63.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:07:23;49.95;8.78283;348;17;1341;Clb=-5.5m/s p=859.0hPa t=5.9C h=62.9% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL9SK-14;R3330518;2021-04-28 07:07:20;49.9499;8.78287;345;19;1356;Clb=-5.3m/s p=857.3hPa t=5.8C h=63.4% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 07:07:19;49.9498;8.78289;345;19;1362;Clb=-5.0m/s p=856.7hPa t=5.7C h=63.7% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:07:17;49.9497;8.78292;344;19;1372;Clb=-5.0m/s p=855.6hPa t=5.7C h=63.9% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:07:13;49.9496;8.78303;338;20;1393;Clb=-5.4m/s p=853.5hPa t=5.5C h=64.8% 402.70MHz Type=RS41-SGP TxOff=2h42m batt=2.7V Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:07:11;49.9495;8.78308;338;20;1405;Clb=-5.4m/s p=852.2hPa t=5.4C h=65.0% 402.70MHz Type=RS41-SGP TxOff=2h42m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DK1FUN-14;R3330518;2021-04-28 07:07:07;49.9493;8.7832;338;19;1426;Clb=-5.4m/s p=850.2hPa t=5.2C h=65.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-12;R3330518;2021-04-28 07:07:06;49.9492;8.78323;337;20;1431;Clb=-5.5m/s p=849.5hPa t=5.2C h=65.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 07:07:05;49.9492;8.78326;336;20;1437;Clb=-5.1m/s p=849.0hPa t=5.1C h=65.2% 402.70MHz Type=RS41-SGP TxOff=2h42m batt=2.7V DL9SK JN49OB www.kurzelinks.de/Radiosonde-St
DH4SBM-14;R3330518;2021-04-28 07:07:02;49.9491;8.78336;336;20;1452;Clb=-5.4m/s p=847.2hPa t=5.1C h=65.2% 402.70MHz Type=RS41-SGP
DK1FUN-14;R3330518;2021-04-28 07:07:01;49.949;8.78339;336;20;1458;Clb=-5.5m/s p=846.8hPa t=5.1C h=65.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL1ZP-14;R3330518;2021-04-28 07:07:00;49.9489;8.78346;334;20;1468;Clb=-5.2m/s t=5.1C h=64.2% p=845.6hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
DB0SC-14;R3330518;2021-04-28 07:06:59;49.9489;8.78346;335;20;1468;Clb=-5.1m/s t=2.3C 402.70MHz Type=RS41-SGP https://www.darc.de
DK1FUN-14;R3330518;2021-04-28 07:06:55;49.9487;8.78359;340;19;1490;Clb=-5.2m/s p=843.5hPa t=4.8C h=65.3% 402.70MHz Type=RS41-SGP TxOff=2h42m batt=2.7V Details zu http://radiosondy.info
MALAO2-14;R3330518;2021-04-28 07:06:53;49.9487;8.78364;339;20;1500;Clb=-5.2m/s p=842.4hPa t=4.7C h=65.2% 402.70MHz Type=RS41-SGP TxOff=2h42m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DB0SWR-14;R3330518;2021-04-28 07:06:51;49.9486;8.78369;338;20;1511;Clb=-5.3m/s t=1.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 07:06:50;49.9485;8.78373;338;20;1515;Clb=-5.1m/s p=840.7hPa t=4.6C h=65.9% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 07:06:49;49.9485;8.78375;339;20;1521;Clb=-5.1m/s p=840.2hPa t=4.5C h=66.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;R3330518;2021-04-28 07:06:47;49.9484;8.78382;337;19;1531;Clb=-5.1m/s t=1.7C 402.70MHz Type=RS41-SGP https://www.darc.de
DK1FUN-14;R3330518;2021-04-28 07:06:43;49.9482;8.78393;336;20;1553;Clb=-5.0m/s p=836.9hPa t=4.2C h=66.7% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;R3330518;2021-04-28 07:06:41;49.9481;8.78399;336;20;1564;Clb=-5.7m/s t=1.4C 402.70MHz Type=RS41-SGP https://www.darc.de
DK1FUN-14;R3330518;2021-04-28 07:06:37;49.9479;8.78413;335;22;1585;Clb=-5.3m/s p=833.6hPa t=3.9C h=68.0% 402.70MHz Type=RS41-SGP TxOff=2h42m batt=2.7V Details zu http://radiosondy.info
DL6ZAJ-14;R3330518;2021-04-28 07:06:36;49.9479;8.78417;334;22;1590;Clb=-5.2m/s p=833.1hPa t=3.9C h=68.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info 220mNN
DB0SC-14;R3330518;2021-04-28 07:06:35;49.9478;8.78421;332;22;1596;Clb=-4.9m/s t=1.2C 402.70MHz Type=RS41-SGP https://www.darc.de
DH4SBM-14;R3330518;2021-04-28 07:06:32;49.9477;8.78434;332;22;1612;Clb=-5.3m/s p=830.8hPa t=3.7C h=68.8% 402.70MHz Type=RS41-SGP TxOff=2h42m batt=2.7V
DL6ZAJ-14;R3330518;2021-04-28 07:06:31;49.9476;8.78438;331;22;1617;Clb=-5.1m/s p=830.3hPa t=3.6C h=69.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info 220mNN
F4IOP-3;R3330518;2021-04-28 07:06:30;49.9475;8.78447;330;20;1628;Clb=-5.7m/s t=3.6C h=68.5% p=829.2hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
F5ZEE-RS;R3330518;2021-04-28 07:06:29;49.9475;8.78447;330;20;1628;R3330518 Clb=-5.7m/s t=3.6C h=-1.0% p=829.2hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
DL6ZAJ-14;R3330518;2021-04-28 07:06:25;49.9473;8.78464;332;22;1650;Clb=-5.2m/s p=827.1hPa t=3.3C h=70.0% 402.70MHz Type=RS41-SGP TxOff=2h43m batt=2.7V Details zu http://radiosondy.info 220mNN
MALAO2-14;R3330518;2021-04-28 07:06:23;49.9472;8.78472;334;22;1660;Clb=-5.6m/s p=825.9hPa t=3.2C h=70.2% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SWR-14;R3330518;2021-04-28 07:06:21;49.9471;8.7848;335;22;1671;Clb=-5.3m/s t=0.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 07:06:20;49.9471;8.78483;334;22;1677;Clb=-5.4m/s p=824.2hPa t=3.1C h=70.6% 402.70MHz Type=RS41-SGP TxOff=2h43m batt=2.7V DL9SK JN49OB www.kurzelinks.de/Radiosonde-St
DK1FUN-14;R3330518;2021-04-28 07:06:19;49.947;8.78487;335;20;1682;Clb=-5.3m/s p=823.6hPa t=3.0C h=70.9% 402.70MHz Type=RS41-SGP TxOff=2h43m batt=2.7V Details zu http://radiosondy.info
DB0SC-14;R3330518;2021-04-28 07:06:17;49.9469;8.78494;335;20;1693;Clb=-5.3m/s t=0.2C 402.70MHz Type=RS41-SGP https://www.darc.de
DH4SBM-12;R3330518;2021-04-28 07:06:14;49.9468;8.78506;333;24;1709;Clb=-5.3m/s p=820.9hPa t=2.8C h=71.7% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DK1FUN-14;R3330518;2021-04-28 07:06:13;49.9468;8.78509;332;24;1715;Clb=-5.1m/s p=820.3hPa t=2.7C h=72.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;R3330518;2021-04-28 07:06:11;49.9467;8.78518;333;24;1726;Clb=-5.3m/s t=0.0C 402.70MHz Type=RS41-SGP https://www.darc.de
DK1FUN-14;R3330518;2021-04-28 07:06:07;49.9464;8.78533;339;24;1747;Clb=-5.4m/s p=816.9hPa t=2.4C h=73.2% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL9SK-14;R3330518;2021-04-28 07:06:05;49.9463;8.7854;339;24;1759;Clb=-5.4m/s p=815.9hPa t=2.3C h=73.6% 402.70MHz Type=RS41-SGP DL9SK JN49OB www.kurzelinks.de/Radiosonde-Stuttgart
DK1FUN-14;R3330518;2021-04-28 07:06:01;49.9461;8.78553;340;22;1781;Clb=-5.3m/s p=813.7hPa t=2.1C h=74.5% 402.70MHz Type=RS41-SGP TxOff=2h43m batt=2.7V Details zu http://radiosondy.info
DL1ZP-14;R3330518;2021-04-28 07:06:00;49.946;8.7856;336;22;1792;Clb=-5.5m/s t=2.0C h=73.9% p=812.7hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
MALAO2-14;R3330518;2021-04-28 07:05:59;49.946;8.7856;337;24;1792;Clb=-5.4m/s p=812.6hPa t=2.0C h=75.0% 402.70MHz Type=RS41-SGP TxOff=2h43m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DH4SBM-14;R3330518;2021-04-28 07:05:58;49.9459;8.78564;337;24;1798;Clb=-5.6m/s p=812.0hPa t=1.9C h=75.2% 402.70MHz Type=RS41-SGP
