STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
DL1ZP-14;S3140158;2021-07-05 12:59:30;49.8242;8.61525;8;26;221;Clb=-13.7m/s t=18.6C h=81.3% p=990.1hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.4
DL1ZP-14;S3140158;2021-07-05 12:59:00;49.8235;8.61487;18;31;359;Clb=-13.4m/s t=17.0C h=87.0% p=974.2hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.4
MALAO2-14;S3140158;2021-07-05 12:58:59;49.8235;8.61487;19;30;359;Clb=-13.3m/s p=974.2hPa t=16.9C h=86.8% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
MALAO2-14;S3140158;2021-07-05 12:58:53;49.823;8.61473;16;35;433;Clb=-12.1m/s p=965.7hPa t=16.3C h=91.1% 402.70MHz Type=RS41-SGP TxOff=2h52m batt=2.6V Radiosonde Tracker - Manuel Lausmann
MALAO2-14;S3140158;2021-07-05 12:58:47;49.8225;8.61444;24;35;508;Clb=-13.4m/s p=956.9hPa t=15.6C h=88.9% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
MALAO2-14;S3140158;2021-07-05 12:58:41;49.8221;8.61412;20;33;589;Clb=-14.8m/s p=948.3hPa t=14.8C h=95.5% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
MALAO2-14;S3140158;2021-07-05 12:58:35;49.8216;8.61385;15;26;670;Clb=-12.4m/s p=938.7hPa t=14.0C 402.70MHz Type=RS41-SGP TxOff=2h52m batt=2.7V Radiosonde Tracker - Manuel Lausmann
MALAO2-14;S3140158;2021-07-05 12:58:29;49.8213;8.61362;20;30;745;Clb=-12.7m/s p=930.4hPa t=13.5C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:58:26;49.821;8.61348;30;30;781;Clb=-11.7m/s t=13.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:58:23;49.8208;8.61334;30;30;818;Clb=-14.4m/s p=922.5hPa t=13.0C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:58:21;49.8207;8.61321;36;30;847;Clb=-14.4m/s t=13.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:58:17;49.8205;8.61292;39;30;904;Clb=-13.7m/s p=912.9hPa t=12.5C 402.70MHz Type=RS41-SGP TxOff=2h52m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:58:16;49.8204;8.61285;37;31;918;Clb=-14.1m/s t=13.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:58:11;49.8201;8.61244;51;30;982;Clb=-14.3m/s p=904.8hPa t=12.1C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:58:06;49.8199;8.61198;48;33;1049;Clb=-11.9m/s t=12.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:58:05;49.8198;8.61188;48;33;1061;Clb=-12.9m/s p=896.1hPa t=11.8C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:58:01;49.8196;8.61151;49;35;1110;Clb=-12.8m/s t=12.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL1ZP-14;S3140158;2021-07-05 12:58:00;49.8195;8.61131;47;33;1138;Clb=-14.0m/s t=11.4C h=100.0% p=888.3hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.4
MALAO2-14;S3140158;2021-07-05 12:57:59;49.8194;8.61131;48;35;1138;Clb=-14.0m/s p=888.2hPa t=11.4C 402.70MHz Type=RS41-SGP TxOff=2h53m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:57:56;49.8193;8.61103;47;35;1177;Clb=-13.1m/s t=11.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:57:54;49.8191;8.61084;44;35;1203;Clb=-13.0m/s t=11.7C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;S3140158;2021-07-05 12:57:53;49.8191;8.61075;40;35;1216;Clb=-12.4m/s p=880.0hPa t=11.0C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:57:51;49.8189;8.61058;42;35;1240;Clb=-12.5m/s t=11.5C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:57:48;49.8187;8.6103;40;39;1277;Clb=-12.9m/s t=11.4C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;S3140158;2021-07-05 12:57:47;49.8187;8.61021;41;37;1291;Clb=-12.8m/s p=872.2hPa t=10.7C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:57:46;49.8186;8.61011;40;39;1303;Clb=-12.5m/s t=11.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SWR-14;S3140158;2021-07-05 12:57:43;49.8184;8.60982;49;41;1337;Clb=-12.6m/s t=11.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:57:42;49.8183;8.60971;42;39;1349;Clb=-12.5m/s t=11.0C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;S3140158;2021-07-05 12:57:41;49.8182;8.60961;46;43;1362;Clb=-13.4m/s p=864.4hPa t=10.3C 402.70MHz Type=RS41-SGP TxOff=2h53m batt=2.6V Radiosonde Tracker - Manuel Lausmann
DG7FDE-14;S3140158;2021-07-05 12:57:37;49.818;8.60914;53;44;1415;Clb=-13.4m/s p=859.0hPa t=10.0C 402.70MHz Type=RS41-SGP vy 73 de DG7FDE
DB0SC-14;S3140158;2021-07-05 12:57:36;49.8179;8.60902;46;44;1428;Clb=-12.2m/s t=10.6C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;S3140158;2021-07-05 12:57:33;49.8177;8.60864;46;46;1463;Clb=-11.6m/s p=854.0hPa t=9.8C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DG7FDE-14;S3140158;2021-07-05 12:57:31;49.8175;8.60838;51;46;1485;Clb=-11.1m/s p=851.6hPa t=9.7C 402.70MHz Type=RS41-SGP TxOff=2h53m batt=2.6V vy 73 de DG7FDE
DB0SC-14;S3140158;2021-07-05 12:57:30;49.8174;8.60824;46;46;1497;Clb=-11.1m/s t=10.3C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;S3140158;2021-07-05 12:57:27;49.8172;8.60785;45;46;1531;Clb=-11.4m/s p=847.0hPa t=9.6C h=99.7% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:57:26;49.8171;8.60773;46;44;1543;Clb=-12.6m/s t=10.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;S3140158;2021-07-05 12:57:25;49.817;8.6076;50;44;1554;Clb=-12.2m/s p=844.7hPa t=9.6C h=98.2% 402.70MHz Type=RS41-SGP vy 73 de DG7FDE
DB0SC-14;S3140158;2021-07-05 12:57:24;49.8169;8.60747;53;44;1567;Clb=-12.0m/s t=10.2C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;S3140158;2021-07-05 12:57:21;49.8167;8.60707;46;44;1604;Clb=-13.1m/s p=839.7hPa t=9.5C h=96.6% 402.70MHz Type=RS41-SGP TxOff=2h53m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DG7FDE-14;S3140158;2021-07-05 12:57:19;49.8166;8.6068;55;44;1629;Clb=-11.8m/s p=837.2hPa t=9.5C h=95.7% 402.70MHz Type=RS41-SGP vy 73 de DG7FDE
DB0SC-14;S3140158;2021-07-05 12:57:18;49.8165;8.60666;53;46;1641;Clb=-13.2m/s t=10.1C 402.70MHz Type=RS41-SGP https://www.darc.de
DG5FDG-14;S3140158;2021-07-05 12:57:17;49.8164;8.60652;50;44;1654;Clb=-12.7m/s p=835.0hPa t=9.4C h=95.1% 402.70MHz Type=RS41-SGP TxOff=2h53m batt=2.6V Details zu http://radiosondy.info
DL3PW-14;S3140158;2021-07-05 12:57:16;49.8164;8.60638;54;44;1665;Clb=-11.7m/s t=9.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:57:15;49.8163;8.60624;53;44;1676;Clb=-10.1m/s p=832.5hPa t=9.3C h=95.8% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DG7FDE-14;S3140158;2021-07-05 12:57:13;49.8162;8.60596;51;44;1700;Clb=-12.6m/s p=830.3hPa t=9.2C h=95.3% 402.70MHz Type=RS41-SGP TxOff=2h53m batt=2.7V vy 73 de DG7FDE
DG5FDG-14;S3140158;2021-07-05 12:57:11;49.816;8.6057;50;44;1725;Clb=-13.7m/s p=827.8hPa t=9.0C h=95.8% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:57:09;49.8159;8.60542;53;44;1753;Clb=-13.1m/s p=825.0hPa t=8.8C h=96.3% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DG7FDE-14;S3140158;2021-07-05 12:57:07;49.8158;8.60515;55;44;1780;Clb=-13.8m/s p=822.3hPa t=8.7C h=95.3% 402.70MHz Type=RS41-SGP vy 73 de DG7FDE
DL3PW-14;S3140158;2021-07-05 12:57:06;49.8157;8.60501;53;44;1792;Clb=-11.5m/s t=9.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:57:04;49.8156;8.60473;60;44;1814;Clb=-10.9m/s t=8.9C 402.70MHz Type=RS41-SGP https://www.darc.de
DG5FDG-14;S3140158;2021-07-05 12:57:03;49.8155;8.6046;53;44;1825;Clb=-11.0m/s p=817.3hPa t=8.3C h=97.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;S3140158;2021-07-05 12:57:02;49.8155;8.60446;53;43;1837;Clb=-12.0m/s p=816.4hPa t=8.2C h=97.2% 402.70MHz Type=RS41-SGP
DG7FDE-14;S3140158;2021-07-05 12:57:01;49.8154;8.60432;57;43;1849;Clb=-12.1m/s p=815.2hPa t=8.1C h=97.5% 402.70MHz Type=RS41-SGP vy 73 de DG7FDE
DB0SWR-14;S3140158;2021-07-05 12:56:59;49.8153;8.60405;58;43;1871;Clb=-11.9m/s t=8.5C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:56:58;49.8152;8.60391;58;43;1883;Clb=-11.4m/s t=8.5C 402.70MHz Type=RS41-SGP https://www.darc.de
DL3PW-14;S3140158;2021-07-05 12:56:56;49.8151;8.60364;55;43;1907;Clb=-13.0m/s t=8.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;S3140158;2021-07-05 12:56:54;49.815;8.60337;60;43;1933;Clb=-13.6m/s p=807.0hPa t=7.6C h=97.6% 402.70MHz Type=RS41-SGP TxOff=2h54m batt=2.7V vy 73 de DG7FDE
MALAO2-14;S3140158;2021-07-05 12:56:52;49.8148;8.60309;58;41;1957;Clb=-11.5m/s p=804.5hPa t=7.4C h=98.0% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DL3PW-14;S3140158;2021-07-05 12:56:51;49.8148;8.60295;58;41;1970;Clb=-13.0m/s t=7.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;S3140158;2021-07-05 12:56:50;49.8147;8.60281;57;39;1982;Clb=-12.1m/s t=7.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SWR-14;S3140158;2021-07-05 12:56:49;49.8147;8.60268;62;46;1994;Clb=-11.9m/s t=7.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG7FDE-14;S3140158;2021-07-05 12:56:48;49.8146;8.60255;63;43;2005;Clb=-11.8m/s p=799.8hPa t=7.3C h=96.3% 402.70MHz Type=RS41-SGP vy 73 de DG7FDE
DH4SBM-14;S3140158;2021-07-05 12:56:47;49.8146;8.60241;64;39;2016;Clb=-12.1m/s p=798.7hPa t=7.2C h=97.0% 402.70MHz Type=RS41-SGP TxOff=2h54m batt=2.6V
DG5FDG-14;S3140158;2021-07-05 12:56:46;49.8145;8.60228;60;39;2028;Clb=-12.4m/s p=797.7hPa t=7.0C h=97.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
HARRO2-13;S3140158;2021-07-05 12:56:44;49.8144;8.60201;63;39;2052;Clb=-12.2m/s t=7.5C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL3PW-14;S3140158;2021-07-05 12:56:41;49.8143;8.60161;65;39;2088;Clb=-11.8m/s t=7.3C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:56:40;49.8143;8.60148;67;39;2099;Clb=-10.7m/s p=790.8hPa t=6.6C h=97.7% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
HARRO2-13;S3140158;2021-07-05 12:56:38;49.8142;8.60122;64;39;2123;Clb=-13.3m/s t=7.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL3PW-14;S3140158;2021-07-05 12:56:36;49.8141;8.60094;65;39;2148;Clb=-12.8m/s t=6.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:56:34;49.814;8.60066;62;39;2172;Clb=-10.9m/s t=6.7C 402.70MHz Type=RS41-SGP https://www.darc.de
HARRO2-13;S3140158;2021-07-05 12:56:32;49.8139;8.6004;64;41;2196;Clb=-13.2m/s t=6.5C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL3PW-14;S3140158;2021-07-05 12:56:31;49.8138;8.60027;66;46;2209;Clb=-12.7m/s t=6.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL1ZP-14;S3140158;2021-07-05 12:56:30;49.8137;8.6;58;39;2233;Clb=-11.1m/s t=5.7C h=100.0% p=777.9hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.4
MALAO2-14;S3140158;2021-07-05 12:56:28;49.8137;8.59987;61;39;2244;Clb=-11.6m/s p=776.7hPa t=5.6C 402.70MHz Type=RS41-SGP TxOff=2h54m batt=2.7V Radiosonde Tracker - Manuel Lausmann
HARRO2-13;S3140158;2021-07-05 12:56:26;49.8136;8.5996;59;41;2267;Clb=-12.2m/s t=6.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:56:22;49.8134;8.59907;60;39;2317;Clb=-12.1m/s t=5.9C 402.70MHz Type=RS41-SGP https://www.darc.de
HARRO2-13;S3140158;2021-07-05 12:56:20;49.8133;8.59882;56;39;2340;Clb=-12.2m/s t=5.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;S3140158;2021-07-05 12:56:17;49.8131;8.59844;63;41;2377;Clb=-11.8m/s p=764.6hPa t=5.0C 402.70MHz Type=RS41-SGP
MALAO2-14;S3140158;2021-07-05 12:56:16;49.8131;8.59831;63;39;2388;Clb=-11.9m/s p=763.4hPa t=5.0C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
HARRO2-13;S3140158;2021-07-05 12:56:14;49.813;8.59805;56;41;2411;Clb=-10.8m/s t=5.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:56:10;49.8127;8.59755;54;41;2456;Clb=-11.3m/s t=5.4C 402.70MHz Type=RS41-SGP https://www.darc.de
HARRO2-13;S3140158;2021-07-05 12:56:08;49.8126;8.59728;59;41;2480;Clb=-11.7m/s t=5.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:56:04;49.8124;8.59675;61;43;2528;Clb=-13.8m/s t=5.0C 402.70MHz Type=RS41-SGP https://www.darc.de
HARRO2-13;S3140158;2021-07-05 12:56:02;49.8123;8.59647;58;43;2556;Clb=-12.6m/s t=4.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL1ZP-14;S3140158;2021-07-05 12:56:00;49.8121;8.59605;56;41;2588;Clb=-10.7m/s t=4.1C h=100.0% p=744.8hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.4
DB0SC-14;S3140158;2021-07-05 12:55:58;49.812;8.59591;58;44;2599;Clb=-14.0m/s t=4.7C 402.70MHz Type=RS41-SGP https://www.darc.de
HARRO2-13;S3140158;2021-07-05 12:55:56;49.8119;8.59562;58;44;2625;Clb=-12.8m/s t=4.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:55:52;49.8117;8.59501;63;43;2678;Clb=-13.1m/s t=4.3C 402.70MHz Type=RS41-SGP https://www.darc.de
HARRO2-13;S3140158;2021-07-05 12:55:50;49.8116;8.59472;60;43;2701;Clb=-12.2m/s t=4.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;S3140158;2021-07-05 12:55:47;49.8114;8.59429;65;44;2738;Clb=-13.4m/s p=731.6hPa t=3.3C 402.70MHz Type=RS41-SGP
DB0SC-14;S3140158;2021-07-05 12:55:46;49.8114;8.59414;63;46;2751;Clb=-12.8m/s t=3.9C 402.70MHz Type=RS41-SGP https://www.darc.de
HARRO2-13;S3140158;2021-07-05 12:55:44;49.8113;8.59384;64;44;2777;Clb=-12.1m/s t=3.8C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:55:40;49.8111;8.59322;66;43;2825;Clb=-11.0m/s t=3.6C 402.70MHz Type=RS41-SGP https://www.darc.de
HARRO2-13;S3140158;2021-07-05 12:55:35;49.8109;8.59246;63;43;2890;Clb=-13.8m/s t=3.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:55:34;49.8108;8.59232;61;43;2904;Clb=-14.9m/s t=3.5C 402.70MHz Type=RS41-SGP https://www.darc.de
DH4SBM-14;S3140158;2021-07-05 12:55:32;49.8107;8.59203;64;46;2934;Clb=-14.9m/s p=714.4hPa t=2.7C h=92.8% 402.70MHz Type=RS41-SGP
F4IOP-3;S3140158;2021-07-05 12:55:30;49.8105;8.59159;57;41;2976;Clb=-13.3m/s t=2.3C h=93.8% p=710.5hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
HARRO2-13;S3140158;2021-07-05 12:55:29;49.8105;8.59159;58;44;2977;Clb=-13.3m/s t=2.9C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0SC-14;S3140158;2021-07-05 12:55:28;49.8105;8.59145;58;46;2990;Clb=-13.6m/s t=2.8C 402.70MHz Type=RS41-SGP https://www.darc.de
MALAO2-14;S3140158;2021-07-05 12:55:22;49.8101;8.59055;54;50;3059;Clb=-11.7m/s p=703.0hPa t=2.0C h=92.7% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140158;2021-07-05 12:55:20;49.81;8.59023;57;50;3083;Clb=-13.7m/s t=2.5C 402.70MHz Type=RS41-SGP https://www.darc.de
DL3PW-14;S3140158;2021-07-05 12:55:16;49.8097;8.58957;60;50;3138;Clb=-13.3m/s t=2.0C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:55:06;49.809;8.58792;57;50;3259;Clb=-10.5m/s p=685.7hPa t=0.4C h=97.8% 402.70MHz Type=RS41-SGP TxOff=2h56m batt=2.6V Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140158;2021-07-05 12:55:04;49.8088;8.58758;58;50;3281;Clb=-12.2m/s t=0.8C 402.70MHz Type=RS41-SGP https://www.darc.de
DL6ZAJ-14;S3140158;2021-07-05 12:55:02;49.8087;8.58724;64;50;3306;Clb=-12.6m/s p=681.8hPa t=0.1C h=98.5% 402.70MHz Type=RS41-SGP TxOff=2h56m batt=2.7V Details zu http://radiosondy.info
F4IOP-3;S3140158;2021-07-05 12:55:00;49.8085;8.58674;60;48;3342;Clb=-13.4m/s t=-0.1C h=97.9% p=679.0hPa 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.1
MALAO2-14;S3140158;2021-07-05 12:54:50;49.8081;8.58515;70;50;3456;Clb=-12.9m/s p=669.2hPa t=-0.6C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140158;2021-07-05 12:54:48;49.808;8.58479;69;48;3482;Clb=-13.0m/s t=-0.2C 402.70MHz Type=RS41-SGP https://www.darc.de
DL3PW-14;S3140158;2021-07-05 12:54:46;49.8079;8.58444;69;50;3507;Clb=-11.3m/s t=-0.4C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SEB08-14;S3140158;2021-07-05 12:54:44;49.8078;8.58409;67;50;3530;Clb=-12.0m/s p=662.9hPa t=-1.1C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:54:34;49.8073;8.58231;67;48;3649;Clb=-13.9m/s p=653.3hPa t=-1.9C 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140158;2021-07-05 12:54:32;49.8072;8.58196;70;48;3676;Clb=-12.2m/s t=-1.5C 402.70MHz Type=RS41-SGP https://www.darc.de
GALIL2-1;S3140158;2021-07-05 12:54:30;49.807;8.58143;66;48;3713;Clb=-11.9m/s t=-2.0C h=97.5% p=648.0hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.3
SEB08-14;S3140158;2021-07-05 12:54:24;49.8068;8.58054;71;48;3774;Clb=-13.4m/s p=643.0hPa t=-2.0C h=97.3% 402.70MHz Type=RS41-SGP TxOff=2h56m batt=2.7V Details zu http://radiosondy.info
DB0SWR-14;S3140158;2021-07-05 12:54:20;49.8066;8.57984;67;48;3828;Clb=-13.0m/s t=-1.6C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:54:18;49.8065;8.5795;65;48;3852;Clb=-12.7m/s p=636.6hPa t=-2.5C h=96.7% 402.70MHz Type=RS41-SGP TxOff=2h56m batt=2.7V Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140158;2021-07-05 12:54:16;49.8064;8.57918;68;48;3879;Clb=-15.9m/s t=-2.0C 402.70MHz Type=RS41-SGP https://www.darc.de
SEB08-14;S3140158;2021-07-05 12:54:14;49.8063;8.57885;63;50;3910;Clb=-15.5m/s p=632.5hPa t=-2.5C h=93.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SEB08-14;S3140158;2021-07-05 12:54:04;49.8057;8.57728;57;46;4054;Clb=-15.3m/s p=620.9hPa t=-2.9C h=75.1% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:54:02;49.8055;8.57696;61;48;4085;Clb=-14.2m/s p=618.5hPa t=-3.1C h=76.4% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140158;2021-07-05 12:54:00;49.8054;8.57666;56;48;4111;Clb=-12.8m/s t=-2.8C 402.70MHz Type=RS41-SGP https://www.darc.de
SEB08-14;S3140158;2021-07-05 12:53:54;49.805;8.57575;57;50;4190;Clb=-14.6m/s p=610.2hPa t=-4.2C h=82.0% 402.70MHz Type=RS41-SGP TxOff=2h57m batt=2.6V Details zu http://radiosondy.info
MALAO2-14;S3140158;2021-07-05 12:53:46;49.8045;8.57446;56;50;4309;Clb=-14.4m/s p=601.2hPa t=-5.3C h=87.4% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140158;2021-07-05 12:53:44;49.8044;8.57414;59;52;4336;Clb=-13.2m/s t=-5.0C 402.70MHz Type=RS41-SGP https://www.darc.de
DL6ZAJ-14;S3140158;2021-07-05 12:53:42;49.8042;8.57382;60;56;4364;Clb=-14.3m/s p=597.0hPa t=-5.8C h=90.2% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
SEB08-14;S3140158;2021-07-05 12:53:34;49.8037;8.57247;61;56;4473;Clb=-14.7m/s p=588.5hPa t=-6.6C h=92.0% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF8JO-14;S3140158;2021-07-05 12:53:32;49.8036;8.5721;62;52;4503;Clb=-13.7m/s 402.70MHz Type=RS41-SGP Aux[] BK=Off RS41Tracker 1.15
MALAO2-14;S3140158;2021-07-05 12:53:30;49.8035;8.57171;67;65;4529;Clb=-13.5m/s p=584.2hPa t=-6.2C h=69.1% 402.70MHz Type=RS41-SGP TxOff=2h57m batt=2.6V Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140158;2021-07-05 12:53:28;49.8033;8.57129;72;67;4556;Clb=-14.1m/s t=-5.6C 402.70MHz Type=RS41-SGP https://www.darc.de
SEB08-14;S3140158;2021-07-05 12:53:24;49.8032;8.57037;75;67;4617;Clb=-14.5m/s p=578.0hPa t=-5.6C h=40.7% 402.70MHz Type=RS41-SGP TxOff=2h57m batt=2.6V Details zu http://radiosondy.info
DL6ZAJ-14;S3140158;2021-07-05 12:53:22;49.8031;8.56988;78;67;4644;Clb=-13.2m/s p=575.9hPa t=-5.3C h=24.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH4SBM-14;S3140158;2021-07-05 12:53:20;49.803;8.56938;82;69;4670;Clb=-12.7m/s p=574.0hPa t=-5.1C h=9.7% 402.70MHz Type=RS41-SGP
MALAO2-14;S3140158;2021-07-05 12:53:14;49.8029;8.56783;82;69;4750;Clb=-12.9m/s p=568.1hPa t=-5.2C h=4.5% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DF8JO-14;S3140158;2021-07-05 12:53:12;49.8028;8.56731;79;69;4777;Clb=-13.1m/s 402.70MHz Type=RS41-SGP Aux[] BK=Off RS41Tracker 1.15
SEB08-14;S3140158;2021-07-05 12:53:04;49.8026;8.56523;78;69;4881;Clb=-13.9m/s p=558.7hPa t=-6.2C h=4.5% 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL6ZAJ-14;S3140158;2021-07-05 12:53:02;49.8025;8.56473;78;69;4909;Clb=-14.0m/s p=556.7hPa t=-6.5C h=4.5% 402.70MHz Type=RS41-SGP TxOff=2h58m batt=2.6V Details zu http://radiosondy.info
GALIL2-1;S3140158;2021-07-05 12:53:00;49.8024;8.56395;81;69;4948;Clb=-12.3m/s t=-6.9C h=4.4% p=553.8hPa 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.5.3
MALAO2-14;S3140158;2021-07-05 12:52:58;49.8024;8.56369;82;70;4961;Clb=-12.9m/s p=553.0hPa t=-7.0C h=4.6% 402.70MHz Type=RS41-SGP Radiosonde Tracker - Manuel Lausmann
DB0SC-14;S3140158;2021-07-05 12:52:56;49.8023;8.56317;80;70;4987;Clb=-14.1m/s t=-6.6C 402.70MHz Type=RS41-SGP https://www.darc.de
